id,source,target,type,label,date,outcome,presetTags,title
e1259,T_KAGYU,EXT_PER_0026,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1260,T_KAGYU,EXT_PER_0027,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1261,YOL_TRA_0010,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1262,YOL_TRA_0010,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1263,YOL_TRA_0010,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1264,YOL_TRA_0010,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1265,YOL_TRA_0010,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1266,YOL_TRA_0010,YOL_PER_0016,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1267,YOL_TRA_0010,YOL_PER_0056,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1268,YOL_TRA_0010,YOL_PLA_0048,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1269,YOL_TRA_0010,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1270,YOL_TRA_0010,EXT_PER_0033,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1271,YOL_TRA_0010,EXT_PER_0034,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1272,YOL_TRA_0010,EXT_PER_0035,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1273,YOL_TRA_0010,YOL_PER_0034,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1274,YOL_TRA_0010,EXT_PER_0032,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1275,YOL_TRA_0011,EXT_PER_0007,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1276,YOL_TRA_0011,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1277,YOL_TRA_0011,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1278,YOL_TRA_0011,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1279,YOL_TRA_0011,YOL_PER_0031,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1280,YOL_TRA_0011,YOL_PER_0032,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1281,YOL_TRA_0011,YOL_PER_0067,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1282,YOL_TRA_0011,YOL_PLA_0021,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1283,EXT_TRA_0001,EXT_PER_0005,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1284,EXT_TRA_0001,EXT_PER_0009,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1285,EXT_TRA_0001,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1286,EXT_TRA_0001,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1287,EXT_TRA_0001,P_ATISA,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1288,EXT_TRA_0001,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1289,EXT_TRA_0001,YOL_PER_0056,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1290,EXT_TRA_0001,YOL_PLA_0029,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1291,EXT_TRA_0005,EXT_PER_0021,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1292,EXT_TRA_0002,EXT_PER_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1293,EXT_TRA_0002,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1294,EXT_TRA_0002,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1295,EXT_TRA_0002,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1296,EXT_TRA_0002,P_TILOPA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1297,EXT_TRA_0002,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1298,YOL_TRA_0012,EXT_PER_0001,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1299,YOL_TRA_0012,EXT_PER_0003,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1300,YOL_TRA_0012,EXT_PER_0005,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1301,YOL_TRA_0012,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1302,YOL_TRA_0012,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1303,YOL_TRA_0012,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1304,YOL_TRA_0012,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1305,YOL_TRA_0012,YOL_PLA_0029,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1306,EXT_PRA_0022,YOL_PER_0062,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1307,EXT_PRA_0022,EXT_PER_0013,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1308,EXT_PRA_0023,YOL_PER_0062,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1309,EXT_PRA_0023,EXT_PER_0013,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1310,EXT_PRA_0023,EXT_PER_0014,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1311,EXT_PRA_0023,EXT_PER_0015,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1312,EXT_PRA_0021,YOL_PER_0062,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1313,EXT_PRA_0021,EXT_PER_0013,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1314,EXT_PRA_0021,EXT_PER_0005,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1315,EXT_PRA_0021,YOL_PER_0006,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1316,EXT_PRA_0021,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1317,T_MADHYAMAKA,EXT_PER_0001,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1318,T_MADHYAMAKA,EXT_PER_0009,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1319,T_MADHYAMAKA,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1320,T_MADHYAMAKA,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1321,T_MADHYAMAKA,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1322,T_MADHYAMAKA,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1323,T_MADHYAMAKA,YOL_PER_0006,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1324,T_MADHYAMAKA,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1325,T_MADHYAMAKA,YOL_PER_0062,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1326,T_MADHYAMAKA,EXT_PER_0013,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1327,T_MADHYAMAKA,EXT_PER_0005,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1328,T_MADHYAMAKA,EXT_PER_0038,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1329,T_MADHYAMAKA,EXT_PER_0037,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1330,T_MADHYAMAKA,EXT_PER_0036,underpinning,relates to,,,"[""nyingma""]",Underpinning ↔ Entity link
e1331,T_MAHAYANA,EXT_PER_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1332,T_MAHAYANA,EXT_PER_0005,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1333,T_MAHAYANA,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1334,T_MAHAYANA,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1335,T_MAHAYANA,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1336,T_MAHAYANA,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1337,T_MAHAYANA,P_TILOPA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1338,T_MAHAYANA,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1339,T_MAHAYANA,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1340,T_MAHAYANA,YOL_PER_0062,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1341,T_VAJRA,EXT_PER_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1342,T_VAJRA,EXT_PER_0005,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1343,T_VAJRA,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1344,T_VAJRA,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1345,T_VAJRA,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1346,T_VAJRA,P_ATISA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1347,T_VAJRA,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1348,T_VAJRA,YOL_PER_0031,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1349,T_VAJRA,EXT_PER_0023,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1350,T_VAJRA,EXT_PER_0026,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1351,T_VAJRA,EXP_074,explorer_link,mentioned by explorer,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Explorer link
e1352,T_VINAYA,EXT_PER_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1353,T_VINAYA,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1354,T_VINAYA,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1355,T_VINAYA,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1356,T_VINAYA,P_ATISA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1357,T_VINAYA,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1358,T_VINAYA,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1359,T_VINAYA,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1360,T_VINAYA,EXT_PER_0016,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1361,T_VINAYA,YOL_PER_0031,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1362,T_VINAYA,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1363,T_YOGACARA,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1364,T_YOGACARA,YOL_PER_0062,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1365,T_YOGACARA,EXT_PER_0013,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1366,T_YOGACARA,EXT_PER_0014,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1367,T_YOGACARA,EXT_PER_0015,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1368,EXT_TRA_0006,YOL_PER_0062,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1369,EXT_TRA_0006,EXT_PER_0013,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1370,EXT_TRA_0006,EXT_PER_0014,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1371,EXT_TRA_0006,EXT_PER_0015,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1372,YOL_PRD_0008,EXT_PLA_0003,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1373,YOL_PRD_0008,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1374,YOL_PRD_0008,P_BYANG,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1375,YOL_PRD_0008,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1376,YOL_PRD_0008,P_MILAREPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1377,YOL_PRD_0008,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1378,YOL_PRD_0008,P_TILOPA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1379,YOL_PRD_0008,YOL_PER_0010,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1380,C_BODHICITTA,EXT_PER_0005,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1381,C_BODHICITTA,EXT_PER_0009,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1382,C_BODHICITTA,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1383,C_BODHICITTA,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1384,C_BODHICITTA,P_ATISA,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1385,C_BODHICITTA,P_BYANG,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1386,C_BODHICITTA,YOL_PLA_0052,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1387,C_BODHICITTA,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1388,C_BODHICITTA,YOL_PER_0031,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1389,C_BODHICITTA,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1390,C_BODHICITTA,YOL_PER_0006,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1391,C_BODHICITTA,YOL_PER_0034,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1392,EXT_PRA_0014,EXT_PER_0005,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1393,EXT_PRA_0014,P_ATISA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1394,EXT_PRA_0014,P_ASANGA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1395,EXT_PRA_0014,P_NAGARJUNA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1396,EXT_PRA_0014,EXT_PER_0012,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1397,EXT_PRA_0014,EXT_PER_0013,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1398,EXT_PRA_0014,EXT_PER_0017,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1399,EXT_PRA_0014,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1400,EXT_PRA_0014,YOL_PER_0031,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1401,YOL_PRD_0002,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1402,EXT_PRA_0024,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1403,EXT_PRA_0024,EXT_PER_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1404,EXT_PRA_0024,EXT_PER_0017,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1405,EXT_PRA_0024,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1406,EXT_PRA_0024,EXT_PER_0033,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1407,EXT_PRA_0012,EXT_PER_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1408,YOL_PRA_0001,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1409,YOL_PRA_0001,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1410,YOL_PRA_0001,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1411,YOL_PRA_0001,YOL_PER_0080,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1412,C_CANDALI,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1413,C_CANDALI,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1414,C_CANDALI,P_TILOPA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1415,YOL_PRD_0003,EXT_PER_0011,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1416,YOL_PRD_0003,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1417,YOL_PRD_0003,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1418,YOL_PRD_0003,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1419,YOL_PRD_0003,YOL_PER_0042,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1420,YOL_PRD_0003,YOL_PER_0059,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1421,YOL_PRD_0003,YOL_PLA_0009,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1422,YOL_PRD_0003,YOL_PLA_0028,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1423,YOL_PRD_0004,EXT_PER_0005,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1424,YOL_PRD_0004,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1425,YOL_PRD_0004,EXT_PLA_0003,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1426,YOL_PRD_0004,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1427,YOL_PRD_0004,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1428,YOL_PRD_0004,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1429,YOL_PRD_0004,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1430,YOL_PRD_0004,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1431,YOL_PRD_0004,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1432,YOL_PRD_0004,EXT_PER_0033,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1433,C_CONTENTMENT,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1434,C_CONTENTMENT,P_MILAREPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1435,EXT_PRA_0001,EXT_PER_0005,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1436,EXT_PRA_0001,EXT_PLA_0001,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1437,EXT_PRA_0001,EXT_PLA_0003,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1438,EXT_PRA_0001,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1439,EXT_PRA_0001,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1440,EXT_PRA_0001,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1441,EXT_PRA_0001,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1442,EXT_PRA_0001,YOL_PER_0056,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1443,YOL_PRD_0005,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1444,YOL_PRD_0005,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1445,YOL_PRA_0002,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1446,YOL_PRA_0002,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1447,YOL_PRA_0002,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1448,YOL_PRA_0002,P_MARPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1449,YOL_PRA_0002,P_MILAREPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1450,YOL_PRA_0002,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1451,YOL_PRA_0002,P_TILOPA,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1452,YOL_PRA_0002,YOL_PER_0056,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1453,YOL_PRD_0006,EXT_PLA_0003,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1454,YOL_PRD_0006,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1455,YOL_PRD_0006,PL_TIBET,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1456,YOL_PRD_0006,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1457,YOL_PRD_0006,YOL_PER_0010,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1458,YOL_PRD_0006,YOL_PER_0016,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1459,YOL_PRD_0006,YOL_PER_0056,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1460,YOL_PRD_0006,YOL_PER_0071,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1461,YOL_PRD_0006,EXT_PER_0008,underpinning,relates to,,,"[""drukpa"", ""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1462,YOL_PRD_0006,EXT_PER_0033,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1463,YOL_PRD_0006,EXT_PER_0034,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1464,YOL_PRD_0006,EXT_PER_0035,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1465,YOL_PRD_0006,YOL_PER_0034,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1466,YOL_PRD_0006,EXT_PER_0032,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1467,EXT_PRA_0032,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1468,EXT_PRA_0032,EXT_PER_0005,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1469,EXT_PRA_0032,YOL_PER_0006,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1470,EXT_PRA_0016,EXT_PER_0005,underpinning,relates to,,,[],Underpinning ↔ Entity link
e1471,EXT_PRA_0016,P_ATISA,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1472,EXT_PRA_0016,EXT_PER_0017,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1473,YOL_PRD_0007,PL_LADAKH,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1474,YOL_PRD_0007,YOL_PER_0071,underpinning,relates to,,,"[""kagyu"", ""nyingma""]",Underpinning ↔ Entity link
e1475,C_GURU,P_GAMPOPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
e1476,C_GURU,YOL_PER_0031,underpinning,relates to,,,"[""kagyu""]",Underpinning ↔ Entity link
e1477,C_GURU,P_NAROPA,underpinning,relates to,,,"[""drukpa"", ""kagyu""]",Underpinning ↔ Entity link
